rio,estacion,municipio,estado,fecha,caudal_m3s
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-10,12.01
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-11,11.62
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-12,12.29
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-13,10.76
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-14,10.21
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-15,11.3
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-16,11.16
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-17,9.18
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-18,8.3
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-19,7.22
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-20,7.02
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-21,12.44
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-22,9.94
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-23,9.16
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-24,16.96
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-25,11.78
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-26,20.88
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-27,17.35
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-28,16.5
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-29,12.07
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-30,11.68
Rio Bolo,Arriba,Palmira,Suspendida,2017-03-31,10.02
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-01,19.92
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-02,16.8
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-03,17.55
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-04,15.89
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-05,12.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-06,11.85
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-07,10.78
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-08,8.98
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-09,24.53
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-10,15.32
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-11,14.71
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-12,17.73
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-13,14.2
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-14,14.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-15,14.94
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-16,14.13
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-17,25.67
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-18,35.24
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-19,18.89
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-20,14.88
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-21,14.76
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-22,14.73
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-23,12.62
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-24,12.34
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-25,12.07
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-26,12.84
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-27,14.3
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-28,12.95
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-29,12.29
Rio Bolo,Arriba,Palmira,Suspendida,2017-04-30,12.18
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-01,12.56
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-02,11.64
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-03,12.02
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-04,12.4
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-05,11.9
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-06,11.06
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-07,16.49
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-08,18.2
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-09,18.26
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-10,23.92
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-11,20.08
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-12,18.2
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-13,17.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-14,18.04
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-15,18.5
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-16,16.85
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-17,17.53
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-18,17.0
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-19,16.55
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-20,16.7
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-21,14.91
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-22,13.62
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-23,15.1
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-24,14.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-25,14.13
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-26,14.65
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-27,12.76
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-28,11.81
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-29,9.64
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-30,8.76
Rio Bolo,Arriba,Palmira,Suspendida,2017-05-31,5.54
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-01,9.23
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-02,11.62
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-03,12.02
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-04,10.82
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-05,9.65
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-06,8.64
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-07,9.44
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-08,9.52
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-09,12.91
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-10,12.62
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-11,10.75
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-12,9.64
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-13,12.95
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-14,12.34
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-15,6.91
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-16,9.31
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-17,10.02
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-18,8.74
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-19,8.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-20,8.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-21,8.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-22,9.26
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-23,8.68
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-24,8.3
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-25,8.42
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-26,8.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-27,14.44
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-28,10.62
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-29,6.14
Rio Bolo,Arriba,Palmira,Suspendida,2017-06-30,6.61
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-01,8.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-02,8.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-03,8.0
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-04,8.21
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-05,9.91
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-06,8.69
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-07,9.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-08,10.0
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-09,8.89
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-10,8.85
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-11,9.84
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-12,9.65
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-13,8.05
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-14,7.14
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-15,6.6
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-16,6.95
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-17,6.99
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-18,7.1
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-19,5.72
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-20,6.37
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-21,6.21
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-22,6.51
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-23,6.36
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-24,5.4
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-25,6.33
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-26,6.03
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-27,5.88
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-28,5.43
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-29,5.26
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-30,5.43
Rio Bolo,Arriba,Palmira,Suspendida,2017-07-31,16.2
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-01,5.8
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-02,6.93
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-03,5.54
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-04,6.06
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-05,6.61
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-06,5.92
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-07,5.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-08,5.22
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-09,6.26
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-10,6.28
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-11,6.47
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-12,6.69
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-13,5.61
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-14,5.18
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-15,4.76
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-16,4.96
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-17,4.24
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-18,4.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-19,4.87
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-20,5.15
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-21,5.43
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-22,5.6
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-23,5.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-24,5.29
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-25,5.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-26,5.26
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-27,5.04
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-28,5.18
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-29,3.98
Rio Bolo,Arriba,Palmira,Suspendida,2017-08-30,3.68
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-01,5.54
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-02,4.66
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-03,3.77
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-04,3.32
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-05,3.32
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-06,3.23
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-07,3.16
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-08,3.28
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-09,3.89
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-10,4.52
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-11,4.17
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-12,3.69
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-13,3.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-14,3.75
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-15,3.76
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-16,3.44
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-17,3.49
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-18,3.32
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-19,3.13
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-20,3.2
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-21,3.42
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-22,3.96
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-23,3.52
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-24,3.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-25,3.49
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-26,3.79
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-27,3.63
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-28,3.98
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-29,5.65
Rio Bolo,Arriba,Palmira,Suspendida,2017-09-30,5.71
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-01,3.96
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-02,4.43
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-03,15.21
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-04,23.5
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-05,12.61
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-06,9.65
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-07,9.44
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-08,6.58
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-09,5.57
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-10,5.92
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-11,6.28
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-12,5.43
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-13,4.51
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-14,4.03
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-15,5.26
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-16,5.6
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-17,5.32
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-18,5.04
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-19,5.12
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-20,3.98
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-21,3.58
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-22,3.9
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-23,4.0
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-24,7.3
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-25,6.04
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-26,5.08
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-27,7.2
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-28,6.95
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-29,8.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-10-30,9.62
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-01,5.64
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-02,5.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-03,4.91
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-04,6.66
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-05,6.58
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-06,6.84
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-07,6.5
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-08,11.11
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-09,7.05
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-10,8.04
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-11,8.34
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-12,6.99
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-13,4.78
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-14,4.33
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-15,26.35
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-16,18.48
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-17,17.1
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-18,19.02
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-19,18.36
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-20,16.8
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-21,18.75
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-22,16.55
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-23,15.22
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-24,14.42
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-25,12.68
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-26,10.64
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-27,10.59
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-28,9.95
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-29,16.07
Rio Bolo,Arriba,Palmira,Suspendida,2017-11-30,16.25
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-01,9.78
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-02,9.77
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-03,8.82
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-04,8.3
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-05,8.46
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-06,8.12
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-07,6.99
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-08,6.65
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-09,6.84
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-10,9.22
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-11,8.69
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-12,8.64
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-13,8.38
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-14,8.64
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-15,8.55
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-16,7.12
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-17,7.02
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-18,6.8
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-19,6.39
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-20,6.95
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-21,5.97
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-22,6.44
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-23,6.65
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-24,5.82
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-25,5.36
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-26,10.72
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-27,12.56
Rio Bolo,Arriba,Palmira,Suspendida,2017-12-28,12.18
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-01,18.2
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-02,17.25
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-03,15.38
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-04,14.02
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-05,14.13
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-06,13.06
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-07,12.07
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-08,12.18
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-09,12.12
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-10,16.22
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-11,15.43
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-12,10.11
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-13,9.83
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-14,9.65
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-15,10.03
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-16,9.97
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-17,10.11
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-18,9.92
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-19,9.46
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-20,9.52
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-21,8.34
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-22,8.17
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-23,8.64
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-24,8.38
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-25,7.56
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-26,7.93
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-27,8.04
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-28,7.18
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-29,6.58
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-30,6.22
Rio Bolo,Arriba,Palmira,Suspendida,2018-01-31,6.84
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-01,5.68
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-02,5.12
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-03,5.72
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-04,4.89
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-05,5.12
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-06,6.75
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-07,7.28
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-08,5.26
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-09,4.98
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-10,5.22
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-11,5.32
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-12,5.12
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-13,5.46
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-14,5.68
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-15,15.08
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-16,15.73
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-17,12.63
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-18,6.81
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-19,19.52
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-20,5.22
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-21,5.01
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-22,6.3
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-23,6.88
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-24,11.03
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-25,16.6
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-26,8.32
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-27,7.07
Rio Bolo,Arriba,Palmira,Suspendida,2018-02-28,6.21
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-01,7.15
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-02,6.8
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-03,5.82
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-04,5.26
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-05,5.5
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-06,5.29
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-07,4.6
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-08,4.08
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-09,4.0
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-10,4.7
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-11,4.11
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-12,3.95
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-13,4.0
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-14,3.89
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-15,3.89
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-16,4.03
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-17,4.82
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-18,5.04
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-19,5.12
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-20,5.29
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-21,5.22
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-22,5.04
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-23,6.26
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-24,6.54
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-25,5.54
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-26,5.4
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-27,8.0
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-28,8.38
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-29,10.98
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-30,10.03
Rio Bolo,Arriba,Palmira,Suspendida,2018-03-31,9.72
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-01,19.36
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-02,15.25
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-03,14.02
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-04,13.68
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-05,22.97
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-06,21.56
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-07,19.3
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-08,17.7
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-09,17.0
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-10,16.04
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-11,15.4
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-12,17.6
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-13,15.87
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-14,16.68
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-15,16.85
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-16,16.85
Rio Bolo,Arriba,Palmira,Suspendida,2018-04-17,15.76
