rio,tramo,estacion_aguas_arriba,estacion_aguas_abajo,km_inicio,km_fin,area_tramo_ha,area_referencia_ha,cobertura_pct,cod_cob25,clase,area_ha,pct,fuente_cana,cana_ha_uso_suelo,factor_reescalado
Rio Bolo,1,Rio Bolo - Limnígrafo CVC - Los Minchos,Rio Bolo - Puente Pradera - Palmira,0.000,10.938,490.65,490.65,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,0.46,0.09,Uso_del_suelo_ZP,296.39,1.003962
Rio Bolo,1,Rio Bolo - Limnígrafo CVC - Los Minchos,Rio Bolo - Puente Pradera - Palmira,0.000,10.938,490.65,490.65,100.0,31352,Bosque de guadua,1.01,0.21,Uso_del_suelo_ZP,296.39,1.003962
Rio Bolo,1,Rio Bolo - Limnígrafo CVC - Los Minchos,Rio Bolo - Puente Pradera - Palmira,0.000,10.938,490.65,490.65,100.0,32210,Arbustal y matorral abierto alto de tierra firme,0.34,0.07,Uso_del_suelo_ZP,296.39,1.003962
Rio Bolo,1,Rio Bolo - Limnígrafo CVC - Los Minchos,Rio Bolo - Puente Pradera - Palmira,0.000,10.938,490.65,490.65,100.0,32310,Vegetación secundaria o transición,23.45,4.78,Uso_del_suelo_ZP,296.39,1.003962
Rio Bolo,1,Rio Bolo - Limnígrafo CVC - Los Minchos,Rio Bolo - Puente Pradera - Palmira,0.000,10.938,490.65,490.65,100.0,41120,Ríos,9.37,1.91,Uso_del_suelo_ZP,296.39,1.003962
Rio Bolo,1,Rio Bolo - Limnígrafo CVC - Los Minchos,Rio Bolo - Puente Pradera - Palmira,0.000,10.938,490.65,490.65,100.0,41220,Estanques artificiales / reservorios,4.38,0.89,Uso_del_suelo_ZP,296.39,1.003962
Rio Bolo,1,Rio Bolo - Limnígrafo CVC - Los Minchos,Rio Bolo - Puente Pradera - Palmira,0.000,10.938,490.65,490.65,100.0,41221,Canal,5.52,1.13,Uso_del_suelo_ZP,296.39,1.003962
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,11111,Zonas urbanas continuas,3.62,0.18,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,11211,Zonas urbanas discontinuas,23.65,1.18,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,12111,Otras superficies artificiales con construcción,13.55,0.68,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,12211,Otras superficies artificiales sin construcción,4.33,0.22,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,21110,Otros cultivos arbóreos plantados densos,6.18,0.31,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,22171,Caña de azúcar,1614.77,80.86,Hectareas_CZ,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,22181,Maíz,9.51,0.48,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,23141,Soya,5.57,0.28,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,23170,Pasto cultivado,17.69,0.89,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,23171,Pasto cultivado arbolado,9.48,0.47,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,23172,Pasto cultivado enmalezado,7.64,0.38,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,23221,Habichuela,3.34,0.17,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,23241,Frijol,4.22,0.21,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,24110,Otras asociaciones de cultivos,77.14,3.86,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,24112,Tomate-Frijol,0.00,0.00,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,24130,Misceláneo de pastos y cultivos,16.92,0.85,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,24140,Misceláneo de cultivos y espacios naturales,5.54,0.28,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,31331,Bosque mixto fragmentado con vegetación natural,9.60,0.48,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,31352,Bosque de guadua,91.05,4.56,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,32310,Vegetación secundaria o transición,24.20,1.21,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,35221,Áreas naturales desnudas,2.53,0.13,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,41110,Otros cuerpos de agua,1.10,0.06,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,41120,Ríos,29.90,1.50,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,41220,Estanques artificiales / reservorios,3.00,0.15,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,2,Rio Bolo - Puente Pradera - Palmira,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,10.938,30.024,1996.99,1996.99,100.0,41221,Canal,12.45,0.62,Uso_del_suelo_ZP,1618.95,1.011069
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,11211,Zonas urbanas discontinuas,47.27,1.95,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,12111,Otras superficies artificiales con construcción,54.71,2.26,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,12211,Otras superficies artificiales sin construcción,42.14,1.74,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,21110,Otros cultivos arbóreos plantados densos,8.50,0.35,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,21116,Mango,2.32,0.10,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,22113,Plátano,7.38,0.30,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,22171,Caña de azúcar,1884.46,77.68,Hectareas_CZ,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,22181,Maíz,12.63,0.52,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,23141,Soya,0.10,0.00,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,23170,Pasto cultivado,38.69,1.59,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,23171,Pasto cultivado arbolado,37.34,1.54,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,23172,Pasto cultivado enmalezado,21.59,0.89,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,24110,Otras asociaciones de cultivos,18.68,0.77,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,24130,Misceláneo de pastos y cultivos,9.34,0.39,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,31212,Bosque mixto abierto bajo de tierra firme,0.35,0.01,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,11.60,0.48,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,31352,Bosque de guadua,16.23,0.67,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,32110,Arbustal y matorral denso alto de tierra firme,0.00,0.00,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,32111,Arbustal y matorral denso bajo de tierra firme,1.52,0.06,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,32310,Vegetación secundaria o transición,30.44,1.25,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,35221,Áreas naturales desnudas,1.06,0.04,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,41120,Ríos,28.03,1.16,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,41130,Lagunas,2.07,0.09,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,41220,Estanques artificiales / reservorios,2.96,0.12,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bolo,3,Rio Bolo - Puente Bolo - San Isidro - vía a Candelaria,Rio Bolo - Antes desembocadura a Frayle en puente Recta Cali - Palmira,30.024,48.006,2425.83,2425.83,100.0,41221,Canal,146.44,6.04,Uso_del_suelo_ZP,2148.95,1.955231
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,11211,Zonas urbanas discontinuas,2.47,0.16,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,12111,Otras superficies artificiales con construcción,6.57,0.43,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,12211,Otras superficies artificiales sin construcción,10.49,0.69,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,22151,Vid,0.47,0.03,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,22171,Caña de azúcar,80.47,5.30,Hectareas_CZ,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,22181,Maíz,0.21,0.01,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,22210,Otros cultivos arbustivos plantados abiertos,85.71,5.65,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,23170,Pasto cultivado,555.65,36.60,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,23171,Pasto cultivado arbolado,26.90,1.77,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,23172,Pasto cultivado enmalezado,78.11,5.14,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,24130,Misceláneo de pastos y cultivos,49.82,3.28,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,25210,Áreas de cultivo con suelo desnudo,85.51,5.63,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,31111,Bosque mixto denso alto de tierra firme,37.82,2.49,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,31112,Bosque mixto denso bajo de tierra firme,11.39,0.75,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,31211,Bosque mixto abierto alto de tierra firme,3.87,0.26,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,31212,Bosque mixto abierto bajo de tierra firme,35.66,2.35,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,1.57,0.10,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,31331,Bosque mixto fragmentado con vegetación natural,19.82,1.31,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,31351,Bosque mixto relictual,0.54,0.04,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,31352,Bosque de guadua,89.58,5.90,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,32110,Arbustal y matorral denso alto de tierra firme,20.13,1.33,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,32111,Arbustal y matorral denso bajo de tierra firme,28.75,1.89,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,32121,Arbustal y matorral denso bajo inundable (caña brava),0.68,0.04,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,32210,Arbustal y matorral abierto alto de tierra firme,12.20,0.80,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,43.01,2.83,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,32310,Vegetación secundaria o transición,35.06,2.31,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,33220,Herbazal natural abierto arenoso,1.21,0.08,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,35221,Áreas naturales desnudas,8.34,0.55,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,41110,Otros cuerpos de agua,2.69,0.18,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,41120,Ríos,92.11,6.07,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,41220,Estanques artificiales / reservorios,0.78,0.05,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,41310,Superficies de inundación temporal,2.71,0.18,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,1,Rio Bugalagrande - Puente antes Caserio San Rafael.,Rio Bugalagrande - Conciviles - Andalucía,0.000,81.610,1518.28,1518.28,100.0,42340,Arenal (código marítimo en capa continental),87.96,5.79,Uso_del_suelo_ZP,80.71,1.000165
Rio Bugalagrande,2,Rio Bugalagrande - Conciviles - Andalucía,Rio Bugalagrande - Puente Variante Bugalagrande,81.610,85.131,425.89,425.89,100.0,11111,Zonas urbanas continuas,13.91,3.27,Uso_del_suelo_ZP,33.48,1.000238
Rio Bugalagrande,2,Rio Bugalagrande - Conciviles - Andalucía,Rio Bugalagrande - Puente Variante Bugalagrande,81.610,85.131,425.89,425.89,100.0,11211,Zonas urbanas discontinuas,19.14,4.49,Uso_del_suelo_ZP,33.48,1.000238
Rio Bugalagrande,2,Rio Bugalagrande - Conciviles - Andalucía,Rio Bugalagrande - Puente Variante Bugalagrande,81.610,85.131,425.89,425.89,100.0,12111,Otras superficies artificiales con construcción,11.79,2.77,Uso_del_suelo_ZP,33.48,1.000238
Rio Bugalagrande,2,Rio Bugalagrande - Conciviles - Andalucía,Rio Bugalagrande - Puente Variante Bugalagrande,81.610,85.131,425.89,425.89,100.0,12211,Otras superficies artificiales sin construcción,5.13,1.21,Uso_del_suelo_ZP,33.48,1.000238
Rio Bugalagrande,2,Rio Bugalagrande - Conciviles - Andalucía,Rio Bugalagrande - Puente Variante Bugalagrande,81.610,85.131,425.89,425.89,100.0,22171,Caña de azúcar,33.39,7.84,Hectareas_CZ,33.48,1.000238
Rio Bugalagrande,2,Rio Bugalagrande - Conciviles - Andalucía,Rio Bugalagrande - Puente Variante Bugalagrande,81.610,85.131,425.89,425.89,100.0,22210,Otros cultivos arbustivos plantados abiertos,6.12,1.44,Uso_del_suelo_ZP,33.48,1.000238
Rio Bugalagrande,2,Rio Bugalagrande - Conciviles - Andalucía,Rio Bugalagrande - Puente Variante Bugalagrande,81.610,85.131,425.89,425.89,100.0,23110,Otros cultivos herbáceos plantados densos,7.64,1.79,Uso_del_suelo_ZP,33.48,1.000238
Rio Bugalagrande,2,Rio Bugalagrande - Conciviles - Andalucía,Rio Bugalagrande - Puente Variante Bugalagrande,81.610,85.131,425.89,425.89,100.0,23170,Pasto cultivado,178.12,41.82,Uso_del_suelo_ZP,33.48,1.000238
