FECHA,CAUDAL_M3S
2016-06-05,7.78
2016-06-06,6.69
2016-06-07,5.84
2016-06-08,6.52
2016-06-09,7.78
2016-06-10,7.78
2016-06-11,7.78
2016-06-12,7.78
2016-06-13,7.78
2016-06-14,7.78
2016-06-15,7.78
2016-06-16,7.78
2016-06-17,7.78
2016-06-18,7.78
2016-06-19,7.78
2016-06-20,7.78
2016-06-21,7.78
2016-06-22,7.78
2016-06-23,7.78
2016-06-24,7.78
2016-06-25,7.78
2016-06-26,7.78
2016-06-27,7.78
2016-06-28,7.78
2016-06-29,7.78
2016-06-30,7.78
2016-07-01,7.16
2016-07-02,7.78
2016-07-03,7.78
2016-07-04,7.78
2016-07-05,7.78
2016-07-06,7.78
2016-07-07,7.78
2016-07-08,7.78
2016-07-09,7.78
2016-07-10,5.19
2016-07-11,7.78
2016-07-12,6.88
2016-07-13,6.62
2016-07-14,6.62
2016-07-15,6.62
2016-07-16,6.62
2016-07-17,6.62
2016-07-18,6.62
2016-07-19,6.54
2016-07-20,5.63
2016-07-21,5.38
2016-07-22,5.96
2016-07-23,6.25
2016-07-24,7.78
2016-07-25,7.78
2016-07-26,7.78
2016-07-27,7.78
2016-07-28,7.78
2016-07-29,7.78
2016-07-30,6.1
2016-07-31,7.78
2016-08-01,5.62
2016-08-02,1.05
2016-08-03,1.01
2016-08-04,1.98
2016-08-05,0.41
2016-08-06,0.46
2016-08-07,0.44
2016-08-08,0.38
2016-08-09,0.45
2016-08-10,0.69
2016-08-11,0.76
2016-08-12,2.96
2016-08-13,7.62
2016-08-14,7.14
2016-08-15,6.81
2016-08-16,6.62
2016-08-17,6.25
2016-08-18,6.35
2016-08-19,6.35
2016-08-20,6.25
2016-08-21,5.48
2016-08-22,4.91
2016-08-23,6.64
2016-08-24,6.62
2016-08-25,6.62
2016-08-26,6.62
2016-08-27,6.69
2016-08-28,6.83
2016-08-29,5.29
2016-08-30,6.2
2016-09-01,7.22
2016-09-02,7.73
2016-09-03,7.38
2016-09-04,6.01
2016-09-05,5.89
2016-09-06,5.57
2016-09-07,7.67
2016-09-08,7.62
2016-09-09,6.98
2016-09-10,7.78
2016-09-11,7.78
2016-09-12,7.78
2016-09-13,7.78
2016-09-14,7.78
2016-09-15,7.78
2016-09-16,7.65
2016-09-17,7.67
2016-09-18,7.62
2016-09-19,7.54
2016-09-20,7.11
2016-09-21,6.25
2016-09-22,5.71
2016-09-23,6.15
2016-09-24,6.37
2016-09-25,7.75
2016-09-26,7.38
2016-09-27,7.38
2016-09-28,6.25
2016-09-29,5.94
2016-09-30,7.95
2016-10-01,7.67
2016-10-02,7.78
2016-10-03,7.78
2016-10-04,7.78
2016-10-05,7.78
2016-10-06,7.78
