Rio,Año,Localidad,Corriente,Punto de Monitoreo,Muestra No,Fecha Muestreo,Hora Muestreo,Tipo de Muestreo,Fecha de Análisis,Informe No,Altitud (msnm),Coordenada Norte,Coordenada Este,Temperatura Ambiente (°C),pH Campo,Temperatura Agua (°C),Conductividad Eléctrica (µS/cm),Turbiedad (UNT),Color Real (UPC),Sólidos Totales (mg/l),Sólidos Suspendidos Totales (mg/l),Sólidos Disueltos Totales (mg/l),DBO (mg O2/l),DQO (mg O2/l),Oxígeno Disuelto (mg O2/l),Alcalinidad Total (mg CaCO3/l),Dureza Total (mg CaCO3/l),Calcio (mg Ca/l),Magnesio (mg Mg/l),Cloruros (mg Cl/l),Nitrógeno Total (mg N/l),Nitrógeno Amoniacal (mg N-NH3/l),Nitratos (mg N-NO3/l),Nitritos (mg N-NO2/l),Fosfatos (mg P-PO4/l),Fósforo Total (mg P/l),Hierro Total (mg Fe/l),Manganeso Total (mg Mn/l),Sodio (mg Na/l),Potasio (mg K/l),Cobre Total (mg Cu/l),Zinc Total (mg Zn/l),Cadmio Total (mg Cd/l),Cromo Total (mg Cr/l),Plomo Total (mg Pb/l),Aluminio Total (mg Al/l),Sulfatos (mg SO4/l),Coliformes Totales (NMP/100ml),Coliformes Fecales (NMP/100ml),Caudal (l/s)
Rio Risaralda,2017,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2017-10-04,08:40,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.7,7.51,19.8,104.5,68.5,S/D,208,128,S/D,1.6,< 20,S/D,41.4,91,S/D,S/D,3,S/D,S/D,0.73,< 0.01,0.138,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,141360,S/D,S/D
Rio Risaralda,2018,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2018-02-07,08:15,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,25,7.78,22.2,154.4,6.5,S/D,111,6.6,S/D,< 1,< 20,S/D,65.3,57.3,S/D,S/D,2.9,S/D,S/D,0.87,< 0.01,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,8.1,98040,S/D,12724
Rio Risaralda,2018,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2018-08-22,08:25,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.1,8.1,21.3,125.4,15.3,S/D,112,30,S/D,< 1,< 20,S/D,54.2,53.9,S/D,S/D,5.2,S/D,S/D,0.8,< 0.01,0.175,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,9,61310,S/D,12259
Rio Risaralda,2018,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2018-11-21,08:50,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,23,7.74,20.7,113,18.9,S/D,128,48.8,S/D,1.5,< 20,S/D,48,47.2,S/D,S/D,2.6,S/D,S/D,0.86,< 0.01,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,13.1,64880,S/D,S/D
Rio Risaralda,2019,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2019-06-05,08:30,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,25.2,7.76,21.1,109.5,13.7,S/D,148,40.2,S/D,2.1,< 20,S/D,42.2,44.4,S/D,S/D,3.5,S/D,S/D,1.18,0.0155,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,11.6,57940,S/D,S/D
Rio Risaralda,2019,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2019-09-04,08:10,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24,8,22.3,152,21.4,S/D,170,51,S/D,< 2,< 20,S/D,61.8,63.9,S/D,S/D,3.6,S/D,S/D,0.921,0.0147,0.187,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,13.5,34480,S/D,7430
Rio Risaralda,2019,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2019-11-13,08:50,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,21.1,7.46,20.2,111.9,34.6,S/D,S/D,S/D,S/D,< 2,< 20,S/D,41.2,45.3,S/D,S/D,3.5,S/D,S/D,1.14,0.0123,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,57940,S/D,26817
Rio Risaralda,2020,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2020-03-04,08:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,23.5,7.76,22.2,145,6.4,S/D,139,17.6,S/D,< 2,< 20,S/D,63,59.6,S/D,S/D,2.6,S/D,S/D,0.415,0.0115,0.128,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,38730,S/D,8483
Rio Risaralda,2020,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2020-09-02,08:20,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,21.4,7.14,20.5,99.3,22.7,S/D,206,62.5,S/D,< 2.86,24.2,S/D,34.8,39.8,S/D,S/D,3.18,S/D,S/D,1,0.0155,2.42,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,435200,S/D,S/D
Rio Risaralda,2020,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2020-11-04,08:30,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,25.1,7.78,20.5,97.4,4.27,S/D,99,13,S/D,< 2,< 20,S/D,44.4,45.1,S/D,S/D,1.47,S/D,S/D,0.298,< 0.0091,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,36090,S/D,17470
Rio Risaralda,2021,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2021-07-07,08:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,22.5,7.96,19.4,149.7,3.5,S/D,99,10.8,S/D,< 2,< 20,S/D,51.4,47.5,S/D,S/D,< 5,S/D,S/D,0.559,0.0145,0.111,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,155310,S/D,25167
Rio Risaralda,2021,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2021-09-08,08:30,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,20.9,7.85,19.5,131.3,50,S/D,278,230,S/D,< 2,< 20,S/D,44.3,39.8,S/D,S/D,< 5,S/D,S/D,0.486,0.0129,0.093,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,37,120330,S/D,S/D
Rio Risaralda,2021,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2021-12-01,09:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,22.7,7.85,19,95.9,55,S/D,360,278,S/D,16.8,32.2,S/D,40.4,36,S/D,S/D,< 5,S/D,S/D,0.516,*,0.123,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,920800,S/D,S/D
Rio Risaralda,2022,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2022-04-06,08:30,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.6,7.44,19,83,65,S/D,236,164,S/D,< 2,< 20,S/D,35.4,38.2,S/D,S/D,< 5,S/D,S/D,0.5,0.0108,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,34480,S/D,S/D
Rio Risaralda,2022,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2022-07-06,08:35,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,27,8.03,20.1,125.3,12,S/D,128,33,S/D,< 2,< 20,S/D,48.6,49.7,S/D,S/D,< 5,S/D,S/D,0.79,0.0107,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,27550,S/D,40015
Rio Risaralda,2022,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2022-10-19,09:20,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,27.8,7.94,21.8,100.5,20,S/D,110,41.5,S/D,5.97,< 20,S/D,42.2,41.1,S/D,S/D,< 5,S/D,S/D,0.374,0.0082,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,77010,S/D,31892.24
Rio Risaralda,2023,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2023-04-12,08:45,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,25.8,7.93,18.6,96.1,36,S/D,152,61,S/D,< 2,22.8,S/D,38.3,39,S/D,S/D,< 5,S/D,S/D,0.467,0.0094,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,24810,S/D,S/D
Rio Risaralda,2023,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2023-07-05,08:15,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.5,8.18,20.5,117.3,4.1,S/D,112,15.6,S/D,2.37,< 20,S/D,53.6,52,S/D,S/D,< 5,S/D,S/D,0.506,0.0159,0.132,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,21420,S/D,11377.17
Rio Risaralda,2023,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2023-09-13,08:10,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,25.3,7.54,23.3,145.6,3.6,S/D,109,6.3,S/D,< 2,< 20,S/D,75.5,59.6,S/D,S/D,< 8,S/D,S/D,0.487,0.0132,0.124,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,20140,S/D,6854.71
Rio Risaralda,2024,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2024-03-06,09:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.2,7.98,22.9,148,4,S/D,146,11.7,S/D,< 2,< 20,S/D,65.2,62.7,S/D,S/D,< 8,S/D,S/D,0.556,0.0086,0.121,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,26130,S/D,5879.82
Rio Risaralda,2024,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2024-07-10,08:40,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,23.5,7.28,21.3,154.01,12,S/D,94.4,18.9,S/D,< 2,< 20,S/D,46.3,47.2,S/D,S/D,< 8,S/D,S/D,0.557,0.0127,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,155310,S/D,29347.42
Rio Risaralda,2025,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2025-02-19,08:50,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.3,7.97,19.6,77.09,34,S/D,106,36.3,S/D,< 2,< 20,S/D,33.8,32.8,S/D,S/D,< 8,S/D,S/D,0.4,0.007,0.097,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,81640,S/D,0
Rio Risaralda,2025,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2025-10-15,08:15,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,23.5,7.89,18.9,212.21,6.51,S/D,183,17.1,S/D,5.86,< 20,S/D,46.9,54.3,S/D,S/D,13.9,S/D,S/D,0.441,0.0161,0.117,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,285100,S/D,18457.72
